中心词,别名,属性,属性内容
A族溶血性链球菌感染,风湿热，猩红热
, ,病情描述
 , , , ,    陈旧性
 , , , ,    骨折连接不正
 , , , ,    延迟愈合
 , , , ,    骨折畸形愈合
腰椎脱位,腰椎滑脱
, ,病情描述
, , ,病情
 , , , ,腰椎前移
 , , , ,腰椎真性滑脱
 , , , ,腰骶脊椎前移
, ,先天后天
 , , ,先天后天
 , , , ,先天性
 , , , ,后天性
, ,部位
 , , ,腰椎
 , , , ,L1
 , , , ,L2
 , , , ,L3
 , , , ,L4
 , , , ,L5
叶酸缺乏性疾病,叶酸缺乏
, ,病情描述
, , ,病情
腋臭症,腋臭症
, ,病情描述
, , ,病情
胰岛细胞恶性肿瘤,胰岛细胞癌
, ,病情描述
, , ,病情
胰岛细胞肿物,胰岛细胞肿物
, ,病情描述
, , ,病情
 , , , ,胰岛组织硬化
 , , , ,胰岛素瘤
 , , , ,胰高血糖素瘤
, ,病因
 , , ,新生物/肿物
 , , , ,交界性病变
 , , , ,恶性肿瘤
 , , , ,    癌
 , , , ,        鳞癌
 , , , ,            高分化鳞癌
 , , , ,            中分化鳞癌
 , , , ,            低分化鳞癌
 , , , ,        腺癌
 , , , ,            高分化腺癌
 , , , ,            中分化腺癌
 , , , ,            低分化腺癌
 , , , ,        未分化癌
 , , , ,        其他癌
 , , , ,            腺鳞癌
 , , , ,        原位癌
 , , , ,    肉瘤
 , , , ,良性肿物
 , , , ,    息肉
 , , , ,    炎性假瘤
 , , , ,    平滑肌瘤
 , , , ,    纤维瘤
 , , , ,        神经纤维瘤
 , , , ,    腺瘤
 , , , ,        乳头状腺瘤
 , , , ,    脂肪瘤
 , , , ,    囊肿
 , , , ,    血管瘤
 , , , ,        海绵状血管瘤
 , , , ,        毛细血管性血管瘤
 , , , ,    错构瘤
 , , , ,转移性肿瘤
 , , , ,质地
 , , , ,    囊性肿物
 , , , ,    实性肿物
 , , , ,    囊实性肿物
胰高血糖素分泌过多,高胰高血糖素血症
, ,病情描述
, , ,病情
 , , , ,医源性高胰岛素血症
胰腺恶性肿瘤,胰腺癌
, ,病情描述
, , ,病情
 , , , ,内分泌胰腺恶性肿瘤
 , , , ,交界性病变
, ,部位
 , , ,胰腺（外分泌）
 , , , ,胰头
 , , , ,胰体
 , , , ,胰尾
 , , , ,胰管
 , , , ,胰颈
, ,病因
 , , ,恶性肿瘤
 , , , ,癌
 , , , ,    鳞癌
 , , , ,        高分化鳞癌
 , , , ,        中分化鳞癌
 , , , ,        低分化鳞癌
 , , , ,    腺癌
 , , , ,        高分化腺癌
 , , , ,        中分化腺癌
 , , , ,        低分化腺癌
 , , , ,    未分化癌
 , , , ,    其他癌
 , , , ,        腺鳞癌
 , , , ,    原位癌
 , , , ,肉瘤
, ,病情描述
, , ,并发症
 , , , ,出血
胰腺囊肿,胰腺囊肿
, ,先天后天
 , , ,先天后天
 , , , ,先天性
 , , , ,后天性
, ,病情描述
, , ,病情
 , , , ,胰腺小囊肿
 , , , ,多囊胰
, ,部位
 , , ,胰腺（外分泌）
 , , , ,胰头
 , , , ,胰体
 , , , ,胰尾
 , , , ,胰管
 , , , ,胰颈
, ,病情描述
, , ,分类
 , , , ,真性囊肿
 , , , ,    先天性单纯囊肿
 , , , ,    皮样囊肿
 , , , ,    潴留囊肿
 , , , ,    多发囊肿
 , , , ,假性囊肿
 , , , ,囊性肿瘤
 , , , ,    囊性腺瘤
 , , , ,    囊性癌
胰腺损伤,胰腺损伤
, ,病情描述
, , ,病情
 , , , ,破裂
 , , , ,包膜撕裂
, ,部位
 , , ,胰腺（外分泌）
 , , , ,胰头
 , , , ,胰体
 , , , ,胰尾
 , , , ,胰管
 , , , ,胰颈
, ,病因
 , , ,外来伤害
 , , , ,物理性伤害
 , , , ,    锐性伤害
 , , , ,        切割伤
 , , , ,        刺伤
 , , , ,        咬伤
 , , , ,        刀伤
 , , , ,        撕脱伤
 , , , ,            脱套伤
 , , , ,        裂伤
 , , , ,        离断
 , , , ,            部分离断
 , , , ,            完全离断
 , , , ,    钝性伤害
 , , , ,        浅表损伤
 , , , ,            软组织损伤
 , , , ,        碾挫伤
 , , , ,        挫伤
 , , , ,        挫裂伤
 , , , ,        摔伤/坠落伤
 , , , ,        砸伤/棍击伤
 , , , ,        震荡伤
 , , , ,        挤压伤
 , , , ,            热挤压伤
 , , , ,        劳损
 , , , ,        扭伤
 , , , ,        擦伤
 , , , ,其他外伤
 , , , ,    减速伤
 , , , ,        挥鞭伤
 , , , ,    爆震伤
 , , , ,    火器伤
 , , , ,    减压伤
 , , , ,    车祸伤
 , , , ,    电击伤
 , , , ,        雷击伤
 , , , ,    辐射伤
 , , , ,    溺水
 , , , ,    创伤性
 , , , ,    穿通伤
 , , , ,伤口类型
 , , , ,    多发伤
 , , , ,    闭合性
 , , , ,    开放性
 , , , ,    清洁性
 , , , ,    污染性
 , , , ,    陈旧性
 , , , ,    全身性
 , , , ,烧伤
 , , , ,    腐蚀伤
 , , , ,        性质
 , , , ,            酸性烧伤
 , , , ,                硫酸化学伤
 , , , ,                亚硝酸化学伤
 , , , ,                盐酸化学伤
 , , , ,                酸性物质化学伤
 , , , ,            碱性烧伤
 , , , ,                氢氧化钠化学伤
 , , , ,                氢氧化钾化学伤
 , , , ,        程度
 , , , ,            一度
 , , , ,            二度
 , , , ,            三度
 , , , ,    烫伤
 , , , ,中毒
 , , , ,    药物中毒
 , , , ,    生物中毒
 , , , ,        动物中毒
 , , , ,            虫咬伤
 , , , ,            蛇咬伤
 , , , ,        植物中毒
 , , , ,        其他生物中毒
 , , , ,    重金属中毒
 , , , ,    有机溶剂中毒
 , , , ,冻伤
 , , , ,    一度冻伤
 , , , ,    二度冻伤
 , , , ,    三度冻伤
 , , , ,    四度冻伤
 , , , ,    职业性冻伤
 , , , ,    局部冻伤
 , , , ,冷伤
 , , , ,    全身冷伤
胰腺炎,胰腺炎，急性胰腺炎
, ,病程
 , , ,病程
 , , , ,急性
 , , , ,慢性
 , , , ,其他病程描述
 , , , ,    陈旧性
 , , , ,        后遗症
 , , , ,    慢性病程急性发作
 , , , ,    急性转慢性
 , , , ,    恢复期
 , , , ,    复发
 , , , ,    亚急性
, ,病情轻重
 , , ,病情轻重
 , , , ,轻
 , , , ,中
 , , , ,重
, ,病情描述
, , ,病情
 , , , ,化脓性
 , , , ,    脓肿
 , , , ,反复
 , , , ,水肿型
 , , , ,高脂血症性
 , , , ,坏死性
 , , , ,    出血坏死型
 , , , ,坏疽性
 , , , ,恶性
 , , , ,间质型
 , , , ,囊性
 , , , ,纤维性
 , , , ,出血性
 , , , ,腮腺炎病毒
 , , , ,    流行性腮腺炎性胰腺炎
, ,病情描述
, , ,按病因
 , , , ,梗阻性
 , , , ,酒精性
 , , , ,胆源性
 , , , ,    胆汁型
 , , , ,药物性
 , , , ,免疫性
 , , , ,手术后
 , , , ,内分泌与代谢障碍性
 , , , ,感染性
 , , , ,    巨细胞病毒性胰腺炎
 , , , ,操作后
 , , , ,特发性
 , , , ,创伤性
, ,合并症
, , ,胰腺脓肿
, , ,假性囊肿
, , ,多器官功能衰竭（MOF）
, , ,急性呼吸衰竭
, , ,急性肾衰竭
, , ,心力衰竭、心律失常、心包积液
, , ,消化道出血
, , ,胰性脑病
, , ,败血症及真菌感染
, , ,高血糖
移植排斥反应,移植排斥反应，移植物抗宿主病
, ,病情描述
, , ,病情
遗忘,遗忘
, ,病情描述
, , ,病情
 , , , ,短暂性全面遗忘
 , , , ,顺行性遗忘
 , , , ,器质性遗忘
 , , , ,逆行性遗忘
乙醇滥用及成瘾,酒精中毒，酒瘾，酒精滥用
, ,病情轻重
 , , ,病情轻重
 , , , ,轻
 , , , ,中
 , , , ,重
, ,病程
 , , ,病程
 , , , ,急性
 , , , ,慢性
 , , , ,其他病程描述
 , , , ,    陈旧性
 , , , ,        后遗症
 , , , ,    慢性病程急性发作
 , , , ,    急性转慢性
 , , , ,    恢复期
 , , , ,    复发
 , , , ,    亚急性
, ,病情描述
, , ,病情
 , , , ,戒断状态
 , , , ,酒精性痴呆
 , , , ,慢性酒精性脑综合征
 , , , ,齐夫综合征
 , , , ,酒精依赖综合征
 , , , ,精神障碍
 , , , ,行为障碍
 , , , ,震颤谵妄
 , , , ,分裂样精神病
 , , , ,妄想症
 , , , ,幻觉
 , , , ,抑郁
 , , , ,躁狂
 , , , ,遗忘
 , , , ,科尔萨科夫综合征
 , , , ,神经系统变性
 , , , ,多神经病
乙脑病毒脑炎,流行性乙型脑炎，乙脑，日本乙型脑炎
, ,病情描述
, , ,程度
 , , , ,普通型
 , , , ,轻型
 , , , ,重型
 , , , ,极重型
, ,病情描述
, , ,病情
 , , , ,后遗症
异位妊娠,异位妊娠，宫外孕
, ,左右
 , , ,左右双单
 , , , ,左侧
 , , , ,右侧
 , , , ,双侧
 , , , ,单侧
, ,病情描述
, , ,病情
 , , , ,卵巢妊娠
 , , , ,腹腔妊娠
 , , , ,    原发
 , , , ,    大网膜妊娠
 , , , ,子宫异位妊娠
 , , , ,    宫颈妊娠
 , , , ,    子宫角妊娠
 , , , ,    子宫残角妊娠
 , , , ,    子宫下段妊娠
 , , , ,    子宫肌壁间妊娠
 , , , ,    子宫瘢痕处妊娠
 , , , ,输卵管妊娠
 , , , ,    输卵管峡部妊娠
 , , , ,    输卵管间质部妊娠
 , , , ,    输卵管伞部妊娠
 , , , ,    输卵管壶腹部妊娠
 , , , ,    输卵管残端妊娠
 , , , ,韧带内妊娠
 , , , ,    阔韧带妊娠
 , , , ,宫内外复合妊娠
, ,病情描述
, , ,合并症
 , , , ,宫内孕
, ,病情描述
, , ,转归
 , , , ,陈旧性
 , , , ,破裂
 , , , ,过度出血
 , , , ,流产
 , , , ,持续性异位妊娠
意外事故性损伤,意外事故性损伤
, ,病情描述
, , ,病情
 , , , ,机动车交通事故
, ,病因
 , , ,外来伤害
 , , , ,物理性伤害
 , , , ,    锐性伤害
 , , , ,        切割伤
 , , , ,        刺伤
 , , , ,        咬伤
 , , , ,        刀伤
 , , , ,        撕脱伤
 , , , ,            脱套伤
 , , , ,        裂伤
 , , , ,        离断
 , , , ,            部分离断
 , , , ,            完全离断
 , , , ,    钝性伤害
 , , , ,        浅表损伤
 , , , ,            软组织损伤
 , , , ,        碾挫伤
 , , , ,        挫伤
 , , , ,        挫裂伤
 , , , ,        摔伤/坠落伤
 , , , ,        砸伤/棍击伤
 , , , ,        震荡伤
 , , , ,        挤压伤
 , , , ,            热挤压伤
 , , , ,        劳损
 , , , ,        扭伤
 , , , ,        擦伤
 , , , ,其他外伤
 , , , ,    减速伤
 , , , ,        挥鞭伤
 , , , ,    爆震伤
 , , , ,    火器伤
 , , , ,    减压伤
 , , , ,    车祸伤
 , , , ,    电击伤
 , , , ,        雷击伤
 , , , ,    辐射伤
 , , , ,    溺水
 , , , ,    创伤性
 , , , ,    穿通伤
 , , , ,伤口类型
 , , , ,    多发伤
 , , , ,    闭合性
 , , , ,    开放性
 , , , ,    清洁性
 , , , ,    污染性
 , , , ,    陈旧性
 , , , ,    全身性
 , , , ,烧伤
 , , , ,    腐蚀伤
 , , , ,        性质
 , , , ,            酸性烧伤
 , , , ,                硫酸化学伤
 , , , ,                亚硝酸化学伤
 , , , ,                盐酸化学伤
 , , , ,                酸性物质化学伤
 , , , ,            碱性烧伤
 , , , ,                氢氧化钠化学伤
 , , , ,                氢氧化钾化学伤
 , , , ,        程度
 , , , ,            一度
 , , , ,            二度
 , , , ,            三度
 , , , ,    烫伤
 , , , ,中毒
 , , , ,    药物中毒
 , , , ,    生物中毒
 , , , ,        动物中毒
 , , , ,            虫咬伤
 , , , ,            蛇咬伤
 , , , ,        植物中毒
 , , , ,        其他生物中毒
 , , , ,    重金属中毒
 , , , ,    有机溶剂中毒
 , , , ,冻伤
 , , , ,    一度冻伤
 , , , ,    二度冻伤
 , , , ,    三度冻伤
 , , , ,    四度冻伤
 , , , ,    职业性冻伤
 , , , ,    局部冻伤
 , , , ,冷伤
 , , , ,    全身冷伤
癔症,癔症，癔病
, ,病情描述
, , ,病情
阴道出血,阴道出血
, ,病情描述
, , ,年龄
 , , , ,新生儿
, ,病情描述
, , ,病因
 , , , ,产伤性
, ,病情描述
, , ,病情
 , , , ,阴道残端出血
 , , , ,阴道血肿
 , , , ,假月经
阴道畸形,阴道畸形，阴道横隔，阴道纵隔，阴道斜隔，先天性无阴道
, ,先天后天
 , , ,先天后天
 , , , ,先天性
 , , , ,后天性
, ,部位
 , , ,女性外阴
 , , , ,阴道
 , , , ,前庭大腺
 , , , ,阴蒂
 , , , ,阴唇
 , , , ,    小阴唇
 , , , ,    大阴唇
, ,病情描述
, , ,病情
 , , , ,阴道横隔
 , , , ,阴道纵隔
 , , , ,    完全纵隔
 , , , ,    不完全纵隔
 , , , ,阴道斜隔
 , , , ,    Ⅰ型
 , , , ,    Ⅱ型
 , , , ,    Ⅲ型
 , , , ,阴道发育不良
 , , , ,    阴道短小
 , , , ,    无阴道
 , , , ,双阴道
 , , , ,会阴缺陷
女性外阴溃疡,阴道溃疡
, ,病情描述
, , ,病情
 , , , ,阴道子宫托溃疡
, ,病情描述
, , ,病程
 , , , ,急性
 , , , ,慢性
, ,部位
 , , ,女性外阴
 , , , ,阴道
 , , , ,前庭大腺
 , , , ,阴蒂
 , , , ,阴唇
 , , , ,    小阴唇
 , , , ,    大阴唇
阴道瘘,阴道瘘，直肠阴道瘘
, ,先天后天
 , , ,先天后天
 , , , ,先天性
 , , , ,后天性
, ,病情描述
, , ,病情
 , , , ,膀胱阴道瘘
 , , , ,直肠阴道瘘
 , , , ,尿道阴道瘘
 , , , ,小肠阴道瘘
 , , , ,阴道会阴瘘
 , , , ,阴道大肠瘘
, ,病情描述
, , ,病因
 , , , ,术后
 , , , ,结核性
阴道囊肿,阴道囊肿
, ,先天后天
 , , ,先天后天
 , , , ,先天性
 , , , ,后天性
, ,病情描述
, , ,病情
 , , , ,阴道努克管囊肿
 , , , ,阴道加特纳囊肿
 , , , ,阴道苗勒管囊肿
, ,部位
 , , ,女性外阴
 , , , ,阴道
 , , , ,前庭大腺
 , , , ,阴蒂
 , , , ,阴唇
 , , , ,    小阴唇
 , , , ,    大阴唇
阴道损伤,阴道损伤
, ,病情描述
, , ,病因
 , , , ,产伤性
, ,病情描述
, , ,病情
 , , , ,阴道直肠贯通伤
 , , , ,阴道壁血管破裂
 , , , ,阴道后穹隆裂伤
 , , , ,高位阴道裂伤
 , , , ,血肿
, ,病因
 , , ,外来伤害
 , , , ,物理性伤害
 , , , ,    锐性伤害
 , , , ,        切割伤
 , , , ,        刺伤
 , , , ,        咬伤
 , , , ,        刀伤
 , , , ,        撕脱伤
 , , , ,            脱套伤
 , , , ,        裂伤
 , , , ,        离断
 , , , ,            部分离断
 , , , ,            完全离断
 , , , ,    钝性伤害
 , , , ,        浅表损伤
 , , , ,            软组织损伤
 , , , ,        碾挫伤
 , , , ,        挫伤
 , , , ,        挫裂伤
 , , , ,        摔伤/坠落伤
 , , , ,        砸伤/棍击伤
 , , , ,        震荡伤
 , , , ,        挤压伤
 , , , ,            热挤压伤
 , , , ,        劳损
 , , , ,        扭伤
 , , , ,        擦伤
 , , , ,其他外伤
 , , , ,    减速伤
 , , , ,        挥鞭伤
 , , , ,    爆震伤
 , , , ,    火器伤
 , , , ,    减压伤
 , , , ,    车祸伤
 , , , ,    电击伤
 , , , ,        雷击伤
 , , , ,    辐射伤
 , , , ,    溺水
 , , , ,    创伤性
 , , , ,    穿通伤
 , , , ,伤口类型
 , , , ,    多发伤
 , , , ,    闭合性
 , , , ,    开放性
 , , , ,    清洁性
 , , , ,    污染性
 , , , ,    陈旧性
 , , , ,    全身性
 , , , ,烧伤
 , , , ,    腐蚀伤
 , , , ,        性质
 , , , ,            酸性烧伤
 , , , ,                硫酸化学伤
 , , , ,                亚硝酸化学伤
 , , , ,                盐酸化学伤
 , , , ,                酸性物质化学伤
 , , , ,            碱性烧伤
 , , , ,                氢氧化钠化学伤
 , , , ,                氢氧化钾化学伤
 , , , ,        程度
 , , , ,            一度
 , , , ,            二度
 , , , ,            三度
 , , , ,    烫伤
 , , , ,中毒
 , , , ,    药物中毒
 , , , ,    生物中毒
 , , , ,        动物中毒
 , , , ,            虫咬伤
 , , , ,            蛇咬伤
 , , , ,        植物中毒
 , , , ,        其他生物中毒
 , , , ,    重金属中毒
 , , , ,    有机溶剂中毒
 , , , ,冻伤
 , , , ,    一度冻伤
 , , , ,    二度冻伤
 , , , ,    三度冻伤
 , , , ,    四度冻伤
 , , , ,    职业性冻伤
 , , , ,    局部冻伤
 , , , ,冷伤
 , , , ,    全身冷伤
阴道狭窄性疾病,阴道狭窄，阴道闭锁
, ,先天后天
 , , ,先天后天
 , , , ,先天性
 , , , ,后天性
, ,病情描述
, , ,病因
 , , , ,术后
, ,病情描述
, , ,病情
 , , , ,阴道入口过紧
 , , , ,阴道闭锁
 , , , ,阴道粘连
阴茎恶性肿瘤,阴茎癌
, ,部位
 , , ,阴茎
 , , , ,龟头
 , , , ,包皮
 , , , ,阴茎体
 , , , ,海绵体
 , , , ,阴茎皮肤
, ,病因
 , , ,恶性肿瘤
 , , , ,癌
 , , , ,    鳞癌
 , , , ,        高分化鳞癌
 , , , ,        中分化鳞癌
 , , , ,        低分化鳞癌
 , , , ,    腺癌
 , , , ,        高分化腺癌
 , , , ,        中分化腺癌
 , , , ,        低分化腺癌
 , , , ,    未分化癌
 , , , ,    其他癌
 , , , ,        腺鳞癌
 , , , ,    原位癌
 , , , ,肉瘤
, ,病情描述
, , ,病情
阴茎白斑,阴茎白斑
, ,病情描述
, , ,病情
阴茎畸形,阴茎畸形
, ,先天后天
 , , ,先天后天
 , , , ,先天性
 , , , ,后天性
, ,病情描述
, , ,病情
 , , , ,阴茎屈曲畸形
 , , , ,    阴茎下弯
 , , , ,蹼状阴茎
 , , , ,阴茎系带短缩
 , , , ,阴茎短小
 , , , ,隐匿阴茎
 , , , ,阴茎缺如
 , , , ,阴茎发育不全
 , , , ,阴茎阴囊转位
 , , , ,重复阴茎
 , , , ,双阴茎头畸形
 , , , ,阴茎不发育
 , , , ,龟头缺失
阴茎溃疡,阴茎溃疡
, ,病情描述
, , ,病情
阴茎瘘,阴茎瘘
, ,病情描述
, , ,病情
阴茎水肿,阴茎水肿
, ,病情描述
, , ,病情
阴茎异常勃起,阴茎异常勃起
, ,先天后天
 , , ,先天后天
 , , , ,先天性
 , , , ,后天性
, ,病情描述
, , ,病情
 , , , ,阴茎塑性硬化
 , , , ,痛性阴茎勃起
阴囊疾病,阴囊疾病，其他阴囊疾病
, ,伤口类型
 , , ,伤口类型
 , , , ,多发伤
 , , , ,闭合性
 , , , ,开放性
 , , , ,清洁性
 , , , ,污染性
 , , , ,陈旧性
 , , , ,全身性
, ,先天后天
 , , ,先天后天
 , , , ,先天性
 , , , ,后天性
, ,病情描述
, , ,病情
 , , , ,损伤
 , , , ,    离断
 , , , ,    挫伤
 , , , ,阴囊湿疹
 , , , ,阴囊肿物
 , , , ,    阴囊炎性癌
 , , , ,    阴囊皮脂腺囊肿
 , , , ,    阴囊纤维瘤
 , , , ,    阴囊血管瘤
 , , , ,    阴囊表皮囊肿
 , , , ,    阴囊鳞状细胞癌
 , , , ,    阴囊淋巴管瘤
 , , , ,    阴囊脂肪瘤
 , , , ,阴囊坏疽
 , , , ,阴囊缺失
 , , , ,阴囊水囊肿
 , , , ,阴囊炎性疾患
 , , , ,    阴囊疖肿
 , , , ,    阴囊蜂窝织炎
 , , , ,    阴囊脓肿
 , , , ,阴囊血肿
 , , , ,    非创伤性阴囊血肿
 , , , ,    创伤性阴囊血肿
 , , , ,阴囊水肿
 , , , ,阴囊肿大
 , , , ,阴囊溃疡
 , , , ,阴囊畸形
 , , , ,    重复阴囊
 , , , ,阴囊静脉曲张
 , , , ,瘢痕
 , , , ,阴囊瘘
 , , , ,    小肠阴囊瘘
 , , , ,    尿道阴囊瘘
 , , , ,    阴囊窦道
 , , , ,    附睾阴囊瘘
 , , , ,阴囊发育不全
饮食行为异常,饮食异常，食欲不振，暴食，异食癖，其他饮食行为异常
, ,病情描述
, , ,年龄
 , , , ,新生儿
, ,病情描述
, , ,病情
 , , , , 绝食 
 , , , ,贪食
 , , , ,    心因性暴食
 , , , ,    神经性贪食
 , , , ,    营养过度
 , , , ,吞咽动作不协调
 , , , ,进食缓慢
 , , , ,喂养障碍
 , , , ,    喂养不足
 , , , ,    母乳喂养困难
 , , , ,    喂养过量
 , , , ,    喂养不当
 , , , ,    新生儿喂养不耐受
 , , , ,食欲不振
 , , , ,    神经性厌食
 , , , ,    非典型性神经性厌食
 , , , ,    心因性无食欲
 , , , ,进食障碍
 , , , ,异食症
 , , , ,多饮
隐孢子虫病,隐孢子虫病
, ,病情描述
, , ,病情
 , , , ,肺孢子菌病
 , , , ,卡氏肺孢子菌肺炎
睾丸附睾扭转,睾丸扭转
, ,病情描述
, , ,病情
 , , , ,睾丸附件扭转
 , , , ,精索扭转
, ,左右
 , , ,左右双单
 , , , ,左侧
 , , , ,右侧
 , , , ,双侧
 , , , ,单侧
, ,部位
 , , ,睾丸
 , , , ,附睾
应激综合征,应激
, ,病情轻重
 , , ,病情轻重
 , , , ,轻
 , , , ,中
 , , , ,重
, ,病程
 , , ,病程
 , , , ,急性
 , , , ,慢性
 , , , ,其他病程描述
 , , , ,    陈旧性
 , , , ,        后遗症
 , , , ,    慢性病程急性发作
 , , , ,    急性转慢性
 , , , ,    恢复期
 , , , ,    复发
 , , , ,    亚急性
, ,病情描述
, , ,病情
 , , , ,产程和分娩并发胎儿的应激反应
 , , , ,全身炎症反应综合征
 , , , ,创伤后应激障碍
 , , , ,应激性溃疡
 , , , ,    应激性溃疡伴出血
 , , , ,    应激性溃疡伴穿孔
继发性免疫性肾损害,继发性免疫性肾损害，其他肾炎，狼疮性肾损害
, ,病情描述
, , ,病情
 , , , ,免疫相关性肾损伤
 , , , ,    狼疮性肾炎
 , , , ,        狼疮性肾炎Ⅰ型
 , , , ,        狼疮性肾炎Ⅱ型
 , , , ,        狼疮性肾炎Ⅲ型
 , , , ,            狼疮性肾炎Ⅲ型（活动）
 , , , ,            狼疮性肾炎Ⅲ型（活动/慢性）
 , , , ,            狼疮性肾炎Ⅲ型（慢性）
 , , , ,        狼疮性肾炎Ⅳ型
 , , , ,            狼疮性肾炎Ⅳ型（节段， 活动）
 , , , ,            狼疮性肾炎Ⅳ型（节段， 活动/慢性）
 , , , ,            狼疮性肾炎Ⅳ型（节段，慢性）
 , , , ,            狼疮性肾炎Ⅳ型（球性， 活动）
 , , , ,            狼疮性肾炎Ⅳ型（球性， 活动/慢性）
 , , , ,            狼疮性肾炎Ⅳ型（球性， 慢性）
 , , , ,        狼疮性肾炎Ⅴ型
 , , , ,            狼疮性肾炎Ⅴ型+ Ⅲ型
 , , , ,            狼疮性肾炎Ⅴ型+ Ⅳ型
 , , , ,        狼疮性肾炎Ⅵ型
 , , , ,    狼疮性肾小管间质病
 , , , ,    干燥综合征肾损害
 , , , ,    过敏性紫癜性肾炎
 , , , ,    ANCA相关性小血管炎肾损害
 , , , ,        显微镜下多血管炎肾损害
 , , , ,        韦格纳肉芽肿肾损害
 , , , ,        变应性肉芽肿血管炎肾损害
 , , , ,    类风湿关节炎肾损害
 , , , ,    强直性脊柱炎肾损害
 , , , ,    银屑病肾损害
 , , , ,    Goodpasture综合征
 , , , ,    冷球蛋白血症肾损害
 , , , ,    紫癜性肾炎
 , , , ,代谢疾病肾损伤
 , , , ,    糖尿病肾病
 , , , ,        糖尿病肾病结节性肾小球硬化症
 , , , ,        糖尿病肾病 弥漫性肾小球硬化症
 , , , ,    肥胖相关性肾小球病
 , , , ,        肥胖相关性肾小球肥大症
 , , , ,        肥胖相关性肾小球局灶节段硬化症
 , , , ,    尿酸性肾病
 , , , ,    低钾性肾病
 , , , ,副球蛋白肾损害
 , , , ,    骨髓瘤肾病
 , , , ,    肾淀粉样变性病
 , , , ,        原发性-AL型淀粉样变性肾病
 , , , ,        骨髓瘤伴发性-AL型淀粉样变性肾病
 , , , ,        继发性-AA型淀粉样变性肾病
 , , , ,        遗传型淀粉样变性肾病
 , , , ,        分型未明淀粉样变性肾病
 , , , ,    华氏巨球蛋白血症肾损害
 , , , ,    单克隆球蛋白沉积性肾病
 , , , ,    轻链沉积病
 , , , ,感染相关性肾损害
 , , , ,    乙型肝炎病毒相关性肾炎
 , , , ,    丙型肝炎病毒相关性肾炎
 , , , ,    肾综合征出血热
 , , , ,    感染性心内膜炎肾损害
 , , , ,    病毒相关性肾损害
 , , , ,        腮腺炎病毒
 , , , ,药物及毒物肾损害
 , , , ,    药物中毒性肾病
 , , , ,    重金属中毒性肾病
 , , , ,    有机溶剂中毒性肾病
 , , , ,    动物毒中毒性肾病
 , , , ,    植物毒中毒性肾病
 , , , ,妊娠相关肾脏病
 , , , ,    妊娠期高血压病
 , , , ,    HELLP综合征
 , , , ,    妊娠急性脂肪肝
 , , , ,    分娩后急性肾衰竭
 , , , ,肾小管间质疾病肾损伤
 , , , ,    急性肾小管坏死
 , , , ,    低钾性肾病
 , , , ,    Bartter综合征
 , , , ,    高渗性肾病
 , , , ,    管型肾病
 , , , ,    急性间质性肾炎
 , , , ,其他肾炎
 , , , ,    肾炎综合征
 , , , ,    分流性肾炎
 , , , ,    间质性肾炎
 , , , ,    桥本甲状腺炎相关肾炎
 , , , ,    返流性肾炎
 , , , ,    梅毒性肾炎
 , , , ,    硬化性肾炎
 , , , ,    失盐性肾炎
 , , , ,    多发性肌炎肾损害
 , , , ,    遗传性肾炎
 , , , ,    血管炎性肾小球肾炎
 , , , ,血栓性血小板减少性紫癜相关肾小球肾炎
, ,病情描述
, , ,病因
 , , , ,过敏性
 , , , ,放射性
, ,原发继发
 , , ,原发继发
 , , , ,原发性
 , , , ,继发性
, ,病程
 , , ,病程
 , , , ,急性
 , , , ,慢性
 , , , ,其他病程描述
 , , , ,    陈旧性
 , , , ,        后遗症
 , , , ,    慢性病程急性发作
 , , , ,    急性转慢性
 , , , ,    恢复期
 , , , ,    复发
 , , , ,    亚急性
, ,左右
 , , ,左右双单
 , , , ,左侧
 , , , ,右侧
 , , , ,双侧
 , , , ,单侧
胃狭窄性疾病,幽门梗阻，幽门狭窄
, ,病情描述
, , ,年龄
 , , , ,胎儿
, ,病情描述
, , ,病情
 , , , ,胃狭窄
 , , , ,完全性
 , , , ,不完全性
, ,先天后天
 , , ,先天后天
 , , , ,先天性
 , , , ,后天性
, ,部位
 , , ,胃
 , , , ,贲门
 , , , ,胃底
 , , , ,胃体
 , , , ,    胃大弯
 , , , ,    胃小弯
 , , , ,    胃窦
 , , , ,幽门
 , , , ,残胃
, ,病情描述
, , ,病因
 , , , ,幽门肥大
 , , , ,术后
 , , , ,肥厚性
 , , , ,    成人肥厚性
 , , , ,幽门闭锁
 , , , ,幽门狭窄
 , , , ,幽门痉挛
 , , , ,    新生儿幽门痉挛
 , , , ,瘢痕性
右室流出道狭窄,右室流出道狭窄，肺动脉瓣漏斗部狭窄
, ,病情轻重
 , , ,病情轻重
 , , , ,轻
 , , , ,中
 , , , ,重
, ,病情描述
, , ,病情
右位心,右位心
, ,病情描述
, , ,病情
右心室双出口,右心室双出口
, ,病情描述
, , ,病情
 , , , ,室间隔完整
 , , , ,室间隔缺损型
 , , , ,室间隔缺损远离型
幼儿急疹,幼儿急疹
, ,病情描述
, , ,病情
, ,左右
 , , ,左右双单
 , , , ,左侧
 , , , ,右侧
 , , , ,双侧
 , , , ,单侧
, ,部位
 , , ,通用部位
 , , , ,纵隔
 , , , ,头面部
 , , , ,    面部
 , , , ,        颞部
 , , , ,        额部
 , , , ,        颊部
 , , , ,        颧部
 , , , ,    口腔
